     count_list      y_history    x_0_history    x_1_history   dx_0_history   dx_1_history
            970    3.32679e-03    9.59215e-01    4.59215e-01    3.16344e-04    3.16344e-04
            971    3.27538e-03    9.59532e-01    4.59532e-01    3.15478e-04    3.15478e-04
            972    3.22451e-03    9.59847e-01    4.59847e-01    3.14610e-04    3.14610e-04
            973    3.17418e-03    9.60162e-01    4.60162e-01    3.13739e-04    3.13739e-04
            974    3.12438e-03    9.60475e-01    4.60475e-01    3.12866e-04    3.12866e-04
            975    3.07511e-03    9.60788e-01    4.60788e-01    3.11990e-04    3.11990e-04
            976    3.02637e-03    9.61100e-01    4.61100e-01    3.11111e-04    3.11111e-04
            977    2.97816e-03    9.61411e-01    4.61411e-01    3.10230e-04    3.10230e-04
            978    2.93046e-03    9.61722e-01    4.61722e-01    3.09346e-04    3.09346e-04
            979    2.88329e-03    9.62031e-01    4.62031e-01    3.08459e-04    3.08459e-04
            980    2.83663e-03    9.62339e-01    4.62339e-01    3.07570e-04    3.07570e-04
            981    2.79049e-03    9.62647e-01    4.62647e-01    3.06677e-04    3.06677e-04
            982    2.74486e-03    9.62954e-01    4.62954e-01    3.05783e-04    3.05783e-04
            983    2.69973e-03    9.63259e-01    4.63259e-01    3.04885e-04    3.04885e-04
            984    2.65511e-03    9.63564e-01    4.63564e-01    3.03985e-04    3.03985e-04
            985    2.61099e-03    9.63868e-01    4.63868e-01    3.03082e-04    3.03082e-04
            986    2.56737e-03    9.64171e-01    4.64171e-01    3.02176e-04    3.02176e-04
            987    2.52425e-03    9.64474e-01    4.64474e-01    3.01267e-04    3.01267e-04
            988    2.48162e-03    9.64775e-01    4.64775e-01    3.00355e-04    3.00355e-04
            989    2.43948e-03    9.65075e-01    4.65075e-01    2.99441e-04    2.99441e-04
            990    2.39783e-03    9.65375e-01    4.65375e-01    2.98524e-04    2.98524e-04
            991    2.35666e-03    9.65673e-01    4.65673e-01    2.97603e-04    2.97603e-04
            992    2.31597e-03    9.65971e-01    4.65971e-01    2.96680e-04    2.96680e-04
            993    2.27576e-03    9.66267e-01    4.66267e-01    2.95754e-04    2.95754e-04
            994    2.23603e-03    9.66563e-01    4.66563e-01    2.94825e-04    2.94825e-04
            995    2.19678e-03    9.66858e-01    4.66858e-01    2.93893e-04    2.93893e-04
            996    2.15799e-03    9.67152e-01    4.67152e-01    2.92958e-04    2.92958e-04
            997    2.11967e-03    9.67445e-01    4.67445e-01    2.92020e-04    2.92020e-04
            998    2.08181e-03    9.67737e-01    4.67737e-01    2.91079e-04    2.91079e-04
            999    2.04442e-03    9.68028e-01    4.68028e-01    2.90135e-04    2.90135e-04
           1000    2.00748e-03    9.68318e-01    4.68318e-01    2.89188e-04    2.89188e-04
           1001    1.97100e-03    9.68607e-01    4.68607e-01    2.88237e-04    2.88237e-04
           1002    1.93497e-03    9.68896e-01    4.68896e-01    2.87284e-04    2.87284e-04
           1003    1.89939e-03    9.69183e-01    4.69183e-01    2.86327e-04    2.86327e-04
           1004    1.86426e-03    9.69469e-01    4.69469e-01    2.85367e-04    2.85367e-04
           1005    1.82957e-03    9.69755e-01    4.69755e-01    2.84404e-04    2.84404e-04
           1006    1.79533e-03    9.70039e-01    4.70039e-01    2.83438e-04    2.83438e-04
           1007    1.76152e-03    9.70322e-01    4.70322e-01    2.82468e-04    2.82468e-04
           1008    1.72815e-03    9.70605e-01    4.70605e-01    2.81496e-04    2.81496e-04
           1009    1.69521e-03    9.70886e-01    4.70886e-01    2.80519e-04    2.80519e-04
           1010    1.66270e-03    9.71167e-01    4.71167e-01    2.79540e-04    2.79540e-04
           1011    1.63061e-03    9.71446e-01    4.71446e-01    2.78557e-04    2.78557e-04
           1012    1.59895e-03    9.71725e-01    4.71725e-01    2.77571e-04    2.77571e-04
           1013    1.56771e-03    9.72003e-01    4.72003e-01    2.76581e-04    2.76581e-04
           1014    1.53689e-03    9.72279e-01    4.72279e-01    2.75588e-04    2.75588e-04
           1015    1.50649e-03    9.72555e-01    4.72555e-01    2.74591e-04    2.74591e-04
           1016    1.47649e-03    9.72829e-01    4.72829e-01    2.73591e-04    2.73591e-04
           1017    1.44691e-03    9.73103e-01    4.73103e-01    2.72587e-04    2.72587e-04
           1018    1.41773e-03    9.73375e-01    4.73375e-01    2.71580e-04    2.71580e-04
           1019    1.38895e-03    9.73647e-01    4.73647e-01    2.70569e-04    2.70569e-04
           1020    1.36058e-03    9.73918e-01    4.73918e-01    2.69555e-04    2.69555e-04
           1021    1.33260e-03    9.74187e-01    4.74187e-01    2.68537e-04    2.68537e-04
           1022    1.30502e-03    9.74456e-01    4.74456e-01    2.67515e-04    2.67515e-04
           1023    1.27783e-03    9.74723e-01    4.74723e-01    2.66489e-04    2.66489e-04
           1024    1.25103e-03    9.74990e-01    4.74990e-01    2.65460e-04    2.65460e-04
           1025    1.22461e-03    9.75255e-01    4.75255e-01    2.64427e-04    2.64427e-04
           1026    1.19858e-03    9.75520e-01    4.75520e-01    2.63390e-04    2.63390e-04
           1027    1.17293e-03    9.75783e-01    4.75783e-01    2.62349e-04    2.62349e-04
           1028    1.14765e-03    9.76045e-01    4.76045e-01    2.61304e-04    2.61304e-04
           1029    1.12275e-03    9.76307e-01    4.76307e-01    2.60255e-04    2.60255e-04
           1030    1.09822e-03    9.76567e-01    4.76567e-01    2.59203e-04    2.59203e-04
           1031    1.07406e-03    9.76826e-01    4.76826e-01    2.58146e-04    2.58146e-04
           1032    1.05026e-03    9.77084e-01    4.77084e-01    2.57085e-04    2.57085e-04
           1033    1.02683e-03    9.77341e-01    4.77341e-01    2.56021e-04    2.56021e-04
           1034    1.00376e-03    9.77597e-01    4.77597e-01    2.54952e-04    2.54952e-04
           1035    9.81039e-04    9.77852e-01    4.77852e-01    2.53879e-04    2.53879e-04
           1036    9.58677e-04    9.78106e-01    4.78106e-01    2.52801e-04    2.52801e-04
           1037    9.36665e-04    9.78359e-01    4.78359e-01    2.51720e-04    2.51720e-04
           1038    9.15002e-04    9.78611e-01    4.78611e-01    2.50634e-04    2.50634e-04
           1039    8.93684e-04    9.78861e-01    4.78861e-01    2.49544e-04    2.49544e-04
           1040    8.72709e-04    9.79111e-01    4.79111e-01    2.48449e-04    2.48449e-04
           1041    8.52073e-04    9.79359e-01    4.79359e-01    2.47350e-04    2.47350e-04
           1042    8.31773e-04    9.79607e-01    4.79607e-01    2.46247e-04    2.46247e-04
           1043    8.11807e-04    9.79853e-01    4.79853e-01    2.45139e-04    2.45139e-04
           1044    7.92172e-04    9.80098e-01    4.80098e-01    2.44027e-04    2.44027e-04
           1045    7.72865e-04    9.80342e-01    4.80342e-01    2.42910e-04    2.42910e-04
           1046    7.53883e-04    9.80585e-01    4.80585e-01    2.41788e-04    2.41788e-04
           1047    7.35222e-04    9.80827e-01    4.80827e-01    2.40661e-04    2.40661e-04
           1048    7.16881e-04    9.81067e-01    4.81067e-01    2.39530e-04    2.39530e-04
           1049    6.98856e-04    9.81307e-01    4.81307e-01    2.38394e-04    2.38394e-04
           1050    6.81145e-04    9.81545e-01    4.81545e-01    2.37253e-04    2.37253e-04
           1051    6.63744e-04    9.81783e-01    4.81783e-01    2.36108e-04    2.36108e-04
           1052    6.46650e-04    9.82019e-01    4.82019e-01    2.34957e-04    2.34957e-04
           1053    6.29861e-04    9.82254e-01    4.82254e-01    2.33801e-04    2.33801e-04
           1054    6.13374e-04    9.82488e-01    4.82488e-01    2.32640e-04    2.32640e-04
           1055    5.97186e-04    9.82720e-01    4.82720e-01    2.31474e-04    2.31474e-04
           1056    5.81294e-04    9.82952e-01    4.82952e-01    2.30303e-04    2.30303e-04
           1057    5.65695e-04    9.83182e-01    4.83182e-01    2.29127e-04    2.29127e-04
           1058    5.50386e-04    9.83411e-01    4.83411e-01    2.27945e-04    2.27945e-04
           1059    5.35364e-04    9.83639e-01    4.83639e-01    2.26758e-04    2.26758e-04
           1060    5.20627e-04    9.83866e-01    4.83866e-01    2.25565e-04    2.25565e-04
           1061    5.06172e-04    9.84091e-01    4.84091e-01    2.24367e-04    2.24367e-04
           1062    4.91995e-04    9.84316e-01    4.84316e-01    2.23163e-04    2.23163e-04
           1063    4.78094e-04    9.84539e-01    4.84539e-01    2.21954e-04    2.21954e-04
           1064    4.64466e-04    9.84761e-01    4.84761e-01    2.20739e-04    2.20739e-04
           1065    4.51108e-04    9.84982e-01    4.84982e-01    2.19518e-04    2.19518e-04
           1066    4.38017e-04    9.85201e-01    4.85201e-01    2.18292e-04    2.18292e-04
           1067    4.25190e-04    9.85419e-01    4.85419e-01    2.17059e-04    2.17059e-04
           1068    4.12625e-04    9.85636e-01    4.85636e-01    2.15821e-04    2.15821e-04
           1069    4.00318e-04    9.85852e-01    4.85852e-01    2.14576e-04    2.14576e-04
           1070    3.88267e-04    9.86067e-01    4.86067e-01    2.13325e-04    2.13325e-04
           1071    3.76469e-04    9.86280e-01    4.86280e-01    2.12069e-04    2.12069e-04
           1072    3.64921e-04    9.86492e-01    4.86492e-01    2.10805e-04    2.10805e-04
           1073    3.53619e-04    9.86703e-01    4.86703e-01    2.09536e-04    2.09536e-04
           1074    3.42563e-04    9.86913e-01    4.86913e-01    2.08259e-04    2.08259e-04
           1075    3.31747e-04    9.87121e-01    4.87121e-01    2.06977e-04    2.06977e-04
           1076    3.21170e-04    9.87328e-01    4.87328e-01    2.05687e-04    2.05687e-04
           1077    3.10828e-04    9.87533e-01    4.87533e-01    2.04391e-04    2.04391e-04
           1078    3.00720e-04    9.87738e-01    4.87738e-01    2.03088e-04    2.03088e-04
           1079    2.90841e-04    9.87941e-01    4.87941e-01    2.01779e-04    2.01779e-04
           1080    2.81189e-04    9.88143e-01    4.88143e-01    2.00462e-04    2.00462e-04
           1081    2.71762e-04    9.88343e-01    4.88343e-01    1.99138e-04    1.99138e-04
           1082    2.62556e-04    9.88542e-01    4.88542e-01    1.97807e-04    1.97807e-04
           1083    2.53569e-04    9.88740e-01    4.88740e-01    1.96468e-04    1.96468e-04
           1084    2.44797e-04    9.88937e-01    4.88937e-01    1.95122e-04    1.95122e-04
           1085    2.36238e-04    9.89132e-01    4.89132e-01    1.93769e-04    1.93769e-04
           1086    2.27890e-04    9.89326e-01    4.89326e-01    1.92408e-04    1.92408e-04
           1087    2.19748e-04    9.89518e-01    4.89518e-01    1.91039e-04    1.91039e-04
           1088    2.11811e-04    9.89709e-01    4.89709e-01    1.89662e-04    1.89662e-04
           1089    2.04076e-04    9.89899e-01    4.89899e-01    1.88278e-04    1.88278e-04
           1090    1.96540e-04    9.90087e-01    4.90087e-01    1.86885e-04    1.86885e-04
           1091    1.89199e-04    9.90274e-01    4.90274e-01    1.85484e-04    1.85484e-04
           1092    1.82052e-04    9.90459e-01    4.90459e-01    1.84074e-04    1.84074e-04
           1093    1.75095e-04    9.90643e-01    4.90643e-01    1.82657e-04    1.82657e-04
           1094    1.68325e-04    9.90826e-01    4.90826e-01    1.81230e-04    1.81230e-04
           1095    1.61740e-04    9.91007e-01    4.91007e-01    1.79795e-04    1.79795e-04
           1096    1.55337e-04    9.91187e-01    4.91187e-01    1.78351e-04    1.78351e-04
           1097    1.49114e-04    9.91365e-01    4.91365e-01    1.76898e-04    1.76898e-04
           1098    1.43067e-04    9.91542e-01    4.91542e-01    1.75436e-04    1.75436e-04
           1099    1.37193e-04    9.91718e-01    4.91718e-01    1.73964e-04    1.73964e-04
           1100    1.31490e-04    9.91892e-01    4.91892e-01    1.72483e-04    1.72483e-04
           1101    1.25956e-04    9.92064e-01    4.92064e-01    1.70993e-04    1.70993e-04
           1102    1.20586e-04    9.92235e-01    4.92235e-01    1.69492e-04    1.69492e-04
           1103    1.15379e-04    9.92405e-01    4.92405e-01    1.67982e-04    1.67982e-04
           1104    1.10332e-04    9.92573e-01    4.92573e-01    1.66462e-04    1.66462e-04
           1105    1.05442e-04    9.92739e-01    4.92739e-01    1.64931e-04    1.64931e-04
           1106    1.00706e-04    9.92904e-01    4.92904e-01    1.63390e-04    1.63390e-04
           1107    9.61220e-05    9.93067e-01    4.93067e-01    1.61839e-04    1.61839e-04
           1108    9.16865e-05    9.93229e-01    4.93229e-01    1.60276e-04    1.60276e-04
           1109    8.73971e-05    9.93390e-01    4.93390e-01    1.58703e-04    1.58703e-04
           1110    8.32511e-05    9.93548e-01    4.93548e-01    1.57118e-04    1.57118e-04
           1111    7.92457e-05    9.93705e-01    4.93705e-01    1.55522e-04    1.55522e-04
           1112    7.53782e-05    9.93861e-01    4.93861e-01    1.53915e-04    1.53915e-04
           1113    7.16460e-05    9.94015e-01    4.94015e-01    1.52296e-04    1.52296e-04
           1114    6.80463e-05    9.94167e-01    4.94167e-01    1.50664e-04    1.50664e-04
           1115    6.45764e-05    9.94318e-01    4.94318e-01    1.49021e-04    1.49021e-04
           1116    6.12337e-05    9.94467e-01    4.94467e-01    1.47365e-04    1.47365e-04
           1117    5.80155e-05    9.94614e-01    4.94614e-01    1.45697e-04    1.45697e-04
           1118    5.49191e-05    9.94760e-01    4.94760e-01    1.44016e-04    1.44016e-04
           1119    5.19419e-05    9.94904e-01    4.94904e-01    1.42322e-04    1.42322e-04
           1120    4.90812e-05    9.95046e-01    4.95046e-01    1.40614e-04    1.40614e-04
           1121    4.63345e-05    9.95187e-01    4.95187e-01    1.38893e-04    1.38893e-04
           1122    4.36989e-05    9.95326e-01    4.95326e-01    1.37159e-04    1.37159e-04
           1123    4.11721e-05    9.95463e-01    4.95463e-01    1.35410e-04    1.35410e-04
           1124    3.87512e-05    9.95598e-01    4.95598e-01    1.33647e-04    1.33647e-04
           1125    3.64338e-05    9.95732e-01    4.95732e-01    1.31870e-04    1.31870e-04
           1126    3.42172e-05    9.95864e-01    4.95864e-01    1.30078e-04    1.30078e-04
           1127    3.20989e-05    9.95994e-01    4.95994e-01    1.28270e-04    1.28270e-04
           1128    3.00763e-05    9.96122e-01    4.96122e-01    1.26448e-04    1.26448e-04
           1129    2.81469e-05    9.96249e-01    4.96249e-01    1.24610e-04    1.24610e-04
           1130    2.63081e-05    9.96373e-01    4.96373e-01    1.22756e-04    1.22756e-04
           1131    2.45573e-05    9.96496e-01    4.96496e-01    1.20886e-04    1.20886e-04
           1132    2.28922e-05    9.96617e-01    4.96617e-01    1.19000e-04    1.19000e-04
           1133    2.13101e-05    9.96736e-01    4.96736e-01    1.17098e-04    1.17098e-04
           1134    1.98086e-05    9.96853e-01    4.96853e-01    1.15178e-04    1.15178e-04
           1135    1.83852e-05    9.96968e-01    4.96968e-01    1.13242e-04    1.13242e-04
           1136    1.70375e-05    9.97081e-01    4.97081e-01    1.11288e-04    1.11288e-04
           1137    1.57630e-05    9.97193e-01    4.97193e-01    1.09316e-04    1.09316e-04
           1138    1.45593e-05    9.97302e-01    4.97302e-01    1.07327e-04    1.07327e-04
           1139    1.34240e-05    9.97409e-01    4.97409e-01    1.05320e-04    1.05320e-04
           1140    1.23548e-05    9.97515e-01    4.97515e-01    1.03294e-04    1.03294e-04
           1141    1.13492e-05    9.97618e-01    4.97618e-01    1.01250e-04    1.01250e-04
           1142    1.04049e-05    9.97719e-01    4.97719e-01    9.91876e-05    9.91876e-05
           1143    9.51968e-06    9.97818e-01    4.97818e-01    9.71062e-05    9.71062e-05
           1144    8.69111e-06    9.97915e-01    4.97915e-01    9.50059e-05    9.50059e-05
           1145    7.91696e-06    9.98010e-01    4.98010e-01    9.28867e-05    9.28867e-05
           1146    7.19499e-06    9.98103e-01    4.98103e-01    9.07483e-05    9.07483e-05
           1147    6.52297e-06    9.98194e-01    4.98194e-01    8.85909e-05    8.85909e-05
           1148    5.89870e-06    9.98283e-01    4.98283e-01    8.64145e-05    8.64145e-05
           1149    5.32002e-06    9.98369e-01    4.98369e-01    8.42191e-05    8.42191e-05
           1150    4.78477e-06    9.98453e-01    4.98453e-01    8.20049e-05    8.20049e-05
           1151    4.29086e-06    9.98535e-01    4.98535e-01    7.97721e-05    7.97721e-05
           1152    3.83621e-06    9.98615e-01    4.98615e-01    7.75211e-05    7.75211e-05
           1153    3.41878e-06    9.98693e-01    4.98693e-01    7.52523e-05    7.52523e-05
           1154    3.03655e-06    9.98768e-01    4.98768e-01    7.29661e-05    7.29661e-05
           1155    2.68757e-06    9.98841e-01    4.98841e-01    7.06633e-05    7.06633e-05
           1156    2.36990e-06    9.98911e-01    4.98911e-01    6.83447e-05    6.83447e-05
           1157    2.08165e-06    9.98980e-01    4.98980e-01    6.60111e-05    6.60111e-05
           1158    1.82099e-06    9.99046e-01    4.99046e-01    6.36637e-05    6.36637e-05
           1159    1.58610e-06    9.99109e-01    4.99109e-01    6.13038e-05    6.13038e-05
           1160    1.37525e-06    9.99171e-01    4.99171e-01    5.89330e-05    5.89330e-05
           1161    1.18672e-06    9.99230e-01    4.99230e-01    5.65530e-05    5.65530e-05
           1162    1.01886e-06    9.99286e-01    4.99286e-01    5.41660e-05    5.41660e-05
           1163    8.70089e-07    9.99340e-01    4.99340e-01    5.17742e-05    5.17742e-05
           1164    7.38853e-07    9.99392e-01    4.99392e-01    4.93803e-05    4.93803e-05
           1165    6.23676e-07    9.99442e-01    4.99442e-01    4.69873e-05    4.69873e-05
           1166    5.23136e-07    9.99489e-01    4.99489e-01    4.45986e-05    4.45986e-05
           1167    4.35876e-07    9.99533e-01    4.99533e-01    4.22180e-05    4.22180e-05
           1168    3.60605e-07    9.99575e-01    4.99575e-01    3.98496e-05    3.98496e-05
           1169    2.96097e-07    9.99615e-01    4.99615e-01    3.74980e-05    3.74980e-05
           1170    2.41197e-07    9.99653e-01    4.99653e-01    3.51683e-05    3.51683e-05
           1171    1.94819e-07    9.99688e-01    4.99688e-01    3.28659e-05    3.28659e-05
           1172    1.55949e-07    9.99721e-01    4.99721e-01    3.05968e-05    3.05968e-05
           1173    1.23646e-07    9.99751e-01    4.99751e-01    2.83671e-05    2.83671e-05
           1174    9.70420e-08    9.99780e-01    4.99780e-01    2.61836e-05    2.61836e-05
           1175    7.53427e-08    9.99806e-01    4.99806e-01    2.40532e-05    2.40532e-05
           1176    5.78258e-08    9.99830e-01    4.99830e-01    2.19831e-05    2.19831e-05
           1177    4.38404e-08    9.99852e-01    4.99852e-01    1.99806e-05    1.99806e-05
           1178    3.28060e-08    9.99872e-01    4.99872e-01    1.80529e-05    1.80529e-05
           1179    2.42094e-08    9.99890e-01    4.99890e-01    1.62074e-05    1.62074e-05
           1180    1.76021e-08    9.99906e-01    4.99906e-01    1.44509e-05    1.44509e-05
           1181    1.25970e-08    9.99921e-01    4.99921e-01    1.27899e-05    1.27899e-05
           1182    8.86394e-09    9.99933e-01    4.99933e-01    1.12303e-05    1.12303e-05
           1183    6.12565e-09    9.99945e-01    4.99945e-01    9.77689e-06    9.77689e-06
